t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
0,1,MS,12,1,800000.00000000,NA,NA
1,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
2,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
3,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
4,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
5,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
6,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
7,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
8,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
9,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
10,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
11,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
12,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
13,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
14,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
15,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
16,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
17,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
18,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
19,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
20,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
21,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
22,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
23,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
24,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
25,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
26,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
27,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
28,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
29,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
30,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
31,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
32,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
33,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
34,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
35,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
36,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
37,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
38,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
39,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
40,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
41,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
42,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
43,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
44,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
45,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
46,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
47,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
48,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
49,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
50,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
51,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
52,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
53,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
54,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
55,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
56,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
57,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
58,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
59,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
60,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
61,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
62,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
63,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
64,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
65,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
66,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
67,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
68,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
69,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
70,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
71,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
72,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
73,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
74,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
75,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
76,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
77,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
78,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
79,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
80,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
81,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
82,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
83,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
84,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
85,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
86,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
87,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
88,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
89,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
90,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
91,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
92,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
93,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
94,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
95,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
96,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
97,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
98,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
99,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
100,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
101,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
102,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
103,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
104,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
105,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
106,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
107,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
108,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
109,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
110,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
111,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
112,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
113,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
114,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
115,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
116,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
117,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
118,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
119,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
120,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
121,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
122,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
123,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
124,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
125,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
126,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
127,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
128,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
129,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
130,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
131,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
132,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
133,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
134,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
135,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
136,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
137,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
138,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
139,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
140,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
141,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
142,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
143,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
144,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
145,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
146,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
147,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
148,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
149,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
150,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
151,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
152,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
153,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
154,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
155,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
156,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
157,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
158,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
159,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
160,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
161,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
162,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
163,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
164,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
165,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
166,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
167,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
168,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
169,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
170,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
171,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
172,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
173,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
174,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
175,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
176,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
177,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
178,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
179,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
180,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
181,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
182,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
183,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
184,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
185,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
186,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
187,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
188,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
189,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
190,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
191,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
192,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
193,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
194,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
195,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
196,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
197,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
198,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
199,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
200,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
201,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
202,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
203,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
204,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
205,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
206,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
207,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
208,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
209,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
210,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
211,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
212,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
213,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
214,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
215,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
216,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
217,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
218,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
219,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
220,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
221,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
222,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
223,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
224,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
225,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
226,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
227,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
228,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
229,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
230,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
231,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
232,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
233,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
234,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
235,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
236,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
237,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
238,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
239,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
240,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
241,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
242,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
243,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
244,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
245,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
246,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
247,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
248,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
249,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
250,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
251,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
252,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
253,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
254,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
255,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
256,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
257,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
258,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
259,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
260,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
261,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
262,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
263,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
264,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
265,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
266,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
267,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
268,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
269,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
270,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
271,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
272,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
273,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
274,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
275,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
276,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
277,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
278,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
279,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
280,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
281,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
282,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
283,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
284,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
285,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
286,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
287,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
288,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
289,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
290,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
291,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
292,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
293,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
294,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
295,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
296,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
297,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
298,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
299,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
300,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
301,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
302,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
303,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
304,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
305,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
306,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
307,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
308,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
309,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
310,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
311,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
312,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
313,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
314,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
315,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
316,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
317,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
318,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
319,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
320,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
321,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
322,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
323,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
324,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
325,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
326,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
327,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
328,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
329,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
330,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
331,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
332,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
333,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
334,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
335,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
336,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
337,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
338,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
339,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
340,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
341,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
342,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
343,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
344,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
345,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
346,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
347,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
348,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
349,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
350,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
351,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
352,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
353,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
354,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
355,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
356,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
357,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
358,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
359,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
360,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
361,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
362,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
363,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
364,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
365,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
366,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
367,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
368,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
369,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
370,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
371,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
372,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
373,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
374,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
375,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
376,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
377,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
378,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
379,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
380,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
381,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
382,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
383,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
384,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
385,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
386,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
387,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
388,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
389,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
390,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
391,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
392,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
393,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
394,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
395,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
396,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
397,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
398,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
399,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
400,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
401,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
402,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
403,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
404,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
405,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
406,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
407,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
408,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
409,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
410,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
411,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
412,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
413,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
414,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
415,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
416,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
417,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
418,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
419,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
420,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
