t,plant,axis,Tsoil,volume,nitrates,Conc_Nitrates_Soil,mineralisation
421,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
422,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
423,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
424,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
425,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
426,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
427,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
428,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
429,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
430,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
431,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
432,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
433,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
434,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
435,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
436,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
437,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
438,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
439,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
440,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
441,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
442,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
443,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
444,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
445,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
446,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
447,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
448,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
449,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
450,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
451,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
452,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
453,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
454,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
455,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
456,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
457,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
458,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
459,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
460,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
461,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
462,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
463,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
464,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
465,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
466,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
467,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
468,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
469,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
470,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
471,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
472,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
473,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
474,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
475,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
476,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
477,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
478,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
479,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
480,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
481,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
482,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
483,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
484,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
485,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
486,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
487,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
488,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
489,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
490,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
491,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
492,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
493,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
494,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
495,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
496,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
497,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
498,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
499,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
500,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
501,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
502,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
503,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
504,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
505,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
506,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
507,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
508,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
509,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
510,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
511,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
512,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
513,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
514,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
515,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
516,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
517,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
518,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
519,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
520,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
521,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
522,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
523,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
524,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
525,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
526,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
527,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
528,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
529,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
530,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
531,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
532,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
533,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
534,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
535,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
536,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
537,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
538,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
539,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
540,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
541,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
542,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
543,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
544,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
545,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
546,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
547,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
548,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
549,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
550,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
551,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
552,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
553,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
554,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
555,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
556,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
557,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
558,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
559,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
560,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
561,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
562,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
563,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
564,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
565,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
566,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
567,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
568,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
569,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
570,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
571,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
572,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
573,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
574,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
575,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
576,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
577,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
578,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
579,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
580,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
581,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
582,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
583,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
584,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
585,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
586,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
587,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
588,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
589,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
590,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
591,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
592,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
593,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
594,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
595,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
596,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
597,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
598,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
599,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
600,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
601,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
602,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
603,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
604,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
605,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
606,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
607,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
608,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
609,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
610,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
611,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
612,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
613,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
614,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
615,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
616,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
617,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
618,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
619,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
620,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
621,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
622,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
623,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
624,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
625,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
626,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
627,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
628,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
629,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
630,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
631,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
632,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
633,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
634,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
635,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
636,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
637,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
638,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
639,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
640,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
641,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
642,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
643,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
644,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
645,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
646,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
647,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
648,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
649,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
650,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
651,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
652,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
653,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
654,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
655,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
656,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
657,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
658,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
659,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
660,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
661,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
662,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
663,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
664,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
665,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
666,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
667,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
668,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
669,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
670,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
671,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
672,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
673,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
674,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
675,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
676,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
677,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
678,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
679,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
680,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
681,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
682,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
683,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
684,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
685,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
686,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
687,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
688,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
689,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
690,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
691,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
692,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
693,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
694,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
695,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
696,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
697,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
698,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
699,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
700,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
701,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
702,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
703,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
704,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
705,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
706,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
707,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
708,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
709,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
710,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
711,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
712,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
713,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
714,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
715,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
716,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
717,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
718,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
719,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
720,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
721,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
722,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
723,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
724,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
725,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
726,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
727,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
728,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
729,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
730,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
731,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
732,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
733,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
734,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
735,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
736,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
737,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
738,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
739,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
740,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
741,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
742,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
743,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
744,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
745,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
746,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
747,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
748,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
749,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
750,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
751,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
752,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
753,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
754,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
755,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
756,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
757,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
758,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
759,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
760,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
761,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
762,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
763,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
764,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
765,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
766,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
767,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
768,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
769,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
770,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
771,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
772,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
773,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
774,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
775,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
776,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
777,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
778,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
779,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
780,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
781,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
782,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
783,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
784,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
785,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
786,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
787,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
788,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
789,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
790,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
791,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
792,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
793,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
794,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
795,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
796,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
797,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
798,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
799,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
800,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
801,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
802,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
803,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
804,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
805,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
806,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
807,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
808,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
809,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
810,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
811,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
812,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
813,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
814,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
815,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
816,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
817,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
818,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
819,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
820,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
821,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
822,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
823,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
824,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
825,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
826,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
827,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
828,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
829,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
830,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
831,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
832,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
833,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
834,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
835,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
836,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
837,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
838,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
839,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
840,1,MS,12,1,357143.00000000,357143.00000000,0.00393238
